Date,ITUB4,PETR4,VALE3
2021-02-18,19.57737922668457,8.671048164367676,59.23942947387695
2021-02-19,19.37396240234375,8.09633731842041,59.464473724365234
2021-02-22,17.96405601501465,6.419597148895264,57.992610931396484
2021-02-23,19.114418029785156,7.127618789672852,58.965728759765625
2021-02-24,18.833847045898438,7.228341579437256,59.56178283691406
2021-02-25,18.244632720947266,6.869888782501221,58.21156692504883
2021-02-26,18.023826599121094,6.588456630706787,57.48779296875
2021-03-01,17.483850479125977,6.5173563957214355,59.95103454589844
2021-03-02,18.189693450927734,6.514395713806152,61.793914794921875
2021-03-03,18.23204803466797,6.277400016784668,61.03364944458008
2021-03-04,18.80377960205078,6.582531452178955,60.127418518066406
2021-03-05,19.502578735351562,6.63289213180542,63.69422149658203
2021-03-08,18.881425857543945,6.25073766708374,63.35099792480469
